OrderID,OrderDate,Year,Month,Quarter,Season,CustomerID,Gender,Segment,Region,Country,Category,Sub_Category,ProductName,Unit_Price,Quantity,Discount,Revenue,Cost,Profit,Profit_Margin_%,Shipping_Cost,Shipping_Method,Shipping_Days,Payment_Method,Order_Status
ORD-000129,6/11/2024,2024,6,Q2,Summer,CUST-04110,Female,Premium,Middle East,Egypt,Clothing,Footwear,Vans Old Skool,98,3,15%,249,181,68,27.28,14,Standard,15,Cash on Delivery,Delivered
ORD-000130,7/12/2023,2023,7,Q3,Summer,CUST-05604,Female,Regular,Asia,Japan,Home & Kitchen,Appliances,Blender Pro,288,1,0%,288,159,128,44.61,4,Economy,18,Credit Card,Cancelled
ORD-000131,8/16/2023,2023,8,Q3,Summer,CUST-01823,Male,Regular,Europe,UK,Books & Media,Books,The Psychology of Money,12,10,30%,81,60,21,26.04,11,Standard,12,Google Pay,Delivered
ORD-000132,4/3/2022,2022,4,Q2,Spring,CUST-02434,Female,Regular,North America,USA,Beauty & Health,Supplements,Multivitamin Pack,57,2,10%,103,63,41,39.29,36,Express,3,Credit Card,Delivered
ORD-000133,3/25/2024,2024,3,Q1,Spring,CUST-02099,Female,Regular,North America,Canada,Beauty & Health,Skincare,Sunscreen SPF50,80,3,0%,240,130,111,46.05,73,Overnight,10,PayPal,Delivered
ORD-000134,10/17/2023,2023,10,Q4,Fall,CUST-04321,Female,New,Middle East,Egypt,Home & Kitchen,Appliances,Microwave Oven,205,3,0%,615,279,336,54.58,25,Express,17,Debit Card,Delivered
ORD-000135,1/3/2023,2023,1,Q1,Winter,CUST-07174,Female,Premium,Europe,UK,Beauty & Health,Skincare,Moisturizing Cream,89,1,25%,66,48,18,27.06,69,Overnight,12,Debit Card,Cancelled
ORD-000136,1/16/2024,2024,1,Q1,Winter,CUST-06654,Male,Regular,North America,Canada,Books & Media,Books,Deep Work,30,4,5%,113,56,57,50.67,58,Overnight,7,Debit Card,Cancelled
ORD-000137,3/14/2024,2024,3,Q1,Spring,CUST-07763,Male,Regular,Middle East,Jordan,Clothing,Men's Wear,Slim Fit Jeans,65,6,25%,293,264,30,10.09,8,Economy,17,Bank Transfer,Cancelled
ORD-000138,5/24/2023,2023,5,Q2,Spring,CUST-02347,Female,New,North America,USA,Electronics,Tablets,Huawei MatePad 11,819,2,0%,1637,1187,450,27.48,37,Express,5,Apple Pay,Delivered
ORD-000139,1/6/2024,2024,1,Q1,Winter,CUST-05619,Male,New,North America,Canada,Clothing,Footwear,Converse Chuck Taylor,123,3,30%,259,216,43,16.62,35,Express,10,Apple Pay,Processing
ORD-000140,10/21/2023,2023,10,Q4,Fall,CUST-05433,Male,Regular,North America,USA,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,68,4,0%,274,184,89,32.63,5,Economy,4,Apple Pay,Delivered
ORD-000141,4/9/2024,2024,4,Q2,Spring,CUST-04077,Male,New,Asia,Japan,Home & Kitchen,Furniture,Bookshelf 5-Tier,480,1,50%,240,357,-117,-48.7,6,Economy,22,PayPal,Processing
ORD-000142,1/19/2023,2023,1,Q1,Winter,CUST-06517,Female,New,Europe,UK,Home & Kitchen,Appliances,Coffee Maker,298,1,20%,238,181,57,23.92,20,Standard,12,Apple Pay,Delivered
ORD-000143,7/18/2023,2023,7,Q3,Summer,CUST-02971,Male,Regular,North America,USA,Clothing,Women's Wear,Blouse Top,38,1,5%,37,28,8,23.03,7,Economy,3,Credit Card,Cancelled
ORD-000144,4/14/2023,2023,4,Q2,Spring,CUST-07179,Male,Regular,North America,Canada,Electronics,Tablets,Huawei MatePad 11,788,2,0%,1577,825,751,47.66,4,Economy,6,Google Pay,Delivered
ORD-000145,10/16/2022,2022,10,Q4,Fall,CUST-05270,Male,Premium,Middle East,Saudi Arabia,Clothing,Footwear,Converse Chuck Taylor,98,2,40%,117,133,-16,-13.63,94,Overnight,17,Debit Card,Delivered
ORD-000146,8/2/2021,2021,8,Q3,Summer,CUST-02222,Female,Premium,Asia,Singapore,Electronics,Laptops,Lenovo ThinkPad X1,1656,1,0%,1656,1228,428,25.83,85,Overnight,23,PayPal,Returned
ORD-000147,1/29/2024,2024,1,Q1,Winter,CUST-04181,Male,Regular,North America,Mexico,Beauty & Health,Skincare,Moisturizing Cream,34,2,0%,68,47,21,30.83,10,Economy,5,PayPal,Delivered
ORD-000148,3/12/2022,2022,3,Q1,Spring,CUST-07591,Male,VIP,Asia,Singapore,Electronics,Tablets,Lenovo Tab P12,238,2,5%,452,221,230,51,18,Standard,16,PayPal,Delivered
ORD-000149,12/13/2023,2023,12,Q4,Winter,CUST-05522,Female,Regular,Asia,China,Home & Kitchen,Appliances,Coffee Maker,283,1,0%,283,191,92,32.59,32,Express,17,Apple Pay,Returned
ORD-000150,8/23/2023,2023,8,Q3,Summer,CUST-02664,Female,Premium,Asia,India,Books & Media,Software,Antivirus Pro,80,1,30%,56,57,-1,-2.12,8,Economy,20,Apple Pay,Delivered
ORD-000151,10/5/2021,2021,10,Q4,Fall,CUST-04111,Male,VIP,Asia,Japan,Books & Media,Books,The Psychology of Money,10,2,30%,15,15,-1,-4.29,26,Express,17,Google Pay,Processing
ORD-000152,6/18/2023,2023,6,Q2,Summer,CUST-02507,Male,New,Asia,China,Home & Kitchen,Furniture,TV Stand,583,3,50%,874,1174,-300,-34.38,58,Overnight,25,Credit Card,Delivered
ORD-000153,11/8/2023,2023,11,Q4,Fall,CUST-01495,Female,VIP,Europe,UK,Electronics,Smartphones,OnePlus 11,424,8,50%,1695,1761,-66,-3.89,35,Express,10,Credit Card,Delivered
ORD-000154,5/28/2023,2023,5,Q2,Spring,CUST-01876,Male,New,Middle East,UAE,Books & Media,Software,Adobe Creative Cloud,24,1,10%,21,15,7,32.14,8,Economy,9,PayPal,Delivered
ORD-000155,1/4/2024,2024,1,Q1,Winter,CUST-05628,Male,Regular,Asia,India,Clothing,Footwear,Converse Chuck Taylor,88,1,15%,75,47,28,37.63,98,Overnight,24,Debit Card,Processing
ORD-000156,3/21/2023,2023,3,Q1,Spring,CUST-05094,Female,Premium,North America,Mexico,Electronics,Smartphones,iPhone 14,665,1,20%,532,409,122,23.02,16,Standard,4,Google Pay,Delivered
ORD-000157,7/14/2021,2021,7,Q3,Summer,CUST-02469,Female,Regular,North America,USA,Books & Media,Books,The Psychology of Money,16,8,40%,78,77,1,1.22,95,Overnight,3,PayPal,Cancelled
ORD-000158,2/11/2024,2024,2,Q1,Winter,CUST-03717,Female,Regular,Europe,Spain,Clothing,Footwear,Vans Old Skool,189,3,10%,511,283,228,44.58,7,Economy,13,Cash on Delivery,Delivered
ORD-000159,2/21/2023,2023,2,Q1,Winter,CUST-01242,Female,VIP,Middle East,Kuwait,Books & Media,Software,Adobe Creative Cloud,42,1,5%,40,30,11,26.15,10,Economy,12,Apple Pay,Delivered
ORD-000160,4/29/2022,2022,4,Q2,Spring,CUST-01672,Female,Regular,Asia,India,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,73,1,50%,37,46,-9,-25.16,90,Overnight,12,Apple Pay,Processing
ORD-000161,6/25/2023,2023,6,Q2,Summer,CUST-02085,Male,Regular,Middle East,Jordan,Clothing,Footwear,Vans Old Skool,98,3,0%,293,140,153,52.25,88,Overnight,8,Apple Pay,Returned
ORD-000162,9/20/2023,2023,9,Q3,Fall,CUST-07382,Male,New,Middle East,Jordan,Books & Media,Software,Adobe Creative Cloud,26,1,15%,22,16,6,27.47,9,Standard,13,PayPal,Cancelled
ORD-000163,7/14/2024,2024,7,Q3,Summer,CUST-04449,Female,VIP,Asia,China,Books & Media,Books,Rich Dad Poor Dad,15,3,10%,41,24,16,39.96,8,Standard,18,Cash on Delivery,Delivered
ORD-000164,6/29/2023,2023,6,Q2,Summer,CUST-04241,Female,New,Europe,Italy,Home & Kitchen,Furniture,Bookshelf 5-Tier,455,3,25%,1023,857,166,16.25,7,Standard,5,Apple Pay,Delivered
ORD-000165,3/3/2023,2023,3,Q1,Spring,CUST-04924,Female,Regular,Europe,France,Beauty & Health,Supplements,Multivitamin Pack,68,1,50%,34,50,-16,-48.43,80,Overnight,8,Apple Pay,Delivered
ORD-000166,12/30/2022,2022,12,Q4,Winter,CUST-02636,Male,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,146,4,5%,553,319,234,42.34,56,Overnight,16,Credit Card,Returned
ORD-000167,5/27/2021,2021,5,Q2,Spring,CUST-03069,Male,Premium,Asia,South Korea,Clothing,Women's Wear,Blouse Top,128,1,0%,128,89,39,30.43,39,Express,17,Cash on Delivery,Delivered
ORD-000168,9/19/2021,2021,9,Q3,Fall,CUST-06747,Male,Regular,Asia,Singapore,Electronics,Tablets,Huawei MatePad 11,605,1,20%,484,369,115,23.71,17,Standard,21,Cash on Delivery,Delivered
ORD-000169,3/1/2024,2024,3,Q1,Spring,CUST-03119,Male,New,Asia,Japan,Home & Kitchen,Appliances,Rice Cooker,42,3,50%,63,82,-19,-30.65,3,Economy,13,Bank Transfer,Returned
ORD-000170,4/22/2023,2023,4,Q2,Spring,CUST-04407,Male,Regular,Europe,France,Books & Media,Books,Rich Dad Poor Dad,21,1,25%,16,14,1,9.05,12,Standard,9,Cash on Delivery,Delivered
ORD-000171,5/7/2023,2023,5,Q2,Spring,CUST-04706,Female,Regular,Middle East,Jordan,Home & Kitchen,Furniture,Bedside Table,317,2,5%,602,384,218,36.17,12,Standard,18,Debit Card,Delivered
ORD-000172,5/24/2022,2022,5,Q2,Spring,CUST-05586,Female,VIP,Europe,Spain,Electronics,Smartphones,Xiaomi 13,883,2,50%,883,1219,-336,-38,37,Express,10,PayPal,Delivered
ORD-000173,2/11/2023,2023,2,Q1,Winter,CUST-02685,Female,Regular,Asia,Singapore,Clothing,Men's Wear,Hoodie Sweatshirt,57,3,40%,102,121,-20,-19.16,5,Economy,16,Google Pay,Delivered
ORD-000174,9/1/2023,2023,9,Q3,Fall,CUST-05808,Male,Premium,Asia,Singapore,Books & Media,Books,Deep Work,20,1,25%,15,10,5,35.44,80,Overnight,22,Debit Card,Returned
ORD-000175,1/18/2023,2023,1,Q1,Winter,CUST-02499,Female,Regular,Europe,France,Books & Media,Books,Deep Work,38,3,40%,68,54,14,20.77,9,Standard,6,Google Pay,Delivered
ORD-000176,5/17/2023,2023,5,Q2,Spring,CUST-02532,Female,VIP,Europe,Spain,Beauty & Health,Skincare,Hyaluronic Acid,41,5,0%,204,121,82,40.4,35,Express,7,Google Pay,Delivered
ORD-000177,9/19/2023,2023,9,Q3,Fall,CUST-05003,Male,Regular,Asia,South Korea,Home & Kitchen,Appliances,Microwave Oven,67,1,20%,53,49,4,7.61,5,Economy,24,Google Pay,Delivered
ORD-000178,11/21/2021,2021,11,Q4,Fall,CUST-05691,Male,Regular,Asia,Singapore,Clothing,Women's Wear,Summer Dress,54,3,30%,114,87,27,23.34,6,Economy,13,Cash on Delivery,Returned
ORD-000179,7/18/2021,2021,7,Q3,Summer,CUST-04684,Female,Premium,Asia,India,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,118,2,25%,176,144,32,18.15,29,Express,11,Cash on Delivery,Delivered
ORD-000180,6/18/2024,2024,6,Q2,Summer,CUST-07598,Male,New,Asia,China,Beauty & Health,Skincare,Moisturizing Cream,27,2,40%,32,35,-3,-9.46,44,Express,16,Debit Card,Returned
ORD-000181,2/1/2023,2023,2,Q1,Winter,CUST-01485,Female,Regular,Middle East,Kuwait,Home & Kitchen,Kitchen Tools,Storage Container Set,38,3,10%,102,61,41,40.36,7,Standard,13,Bank Transfer,Delivered
ORD-000182,4/7/2023,2023,4,Q2,Spring,CUST-04702,Male,Regular,Europe,Spain,Clothing,Men's Wear,Formal Shirt,102,2,50%,102,116,-14,-13.56,81,Overnight,11,Apple Pay,Returned
ORD-000183,6/20/2024,2024,6,Q2,Summer,CUST-06200,Female,Regular,North America,Mexico,Home & Kitchen,Kitchen Tools,Cutting Board Set,76,2,25%,115,84,31,26.91,16,Standard,10,Cash on Delivery,Returned
ORD-000184,7/26/2024,2024,7,Q3,Summer,CUST-07457,Female,Regular,Middle East,Egypt,Beauty & Health,Skincare,Retinol Night Cream,76,6,25%,342,242,100,29.26,37,Express,14,Credit Card,Delivered
ORD-000185,6/25/2022,2022,6,Q2,Summer,CUST-06324,Female,Regular,North America,Canada,Beauty & Health,Skincare,Vitamin C Serum,84,1,0%,84,49,35,41.77,50,Express,5,Cash on Delivery,Delivered
ORD-000186,1/23/2022,2022,1,Q1,Winter,CUST-04516,Male,Regular,Europe,UK,Electronics,Headphones,Bose QC45,59,1,50%,29,42,-13,-44.21,7,Economy,8,Credit Card,Delivered
ORD-000187,1/11/2022,2022,1,Q1,Winter,CUST-06685,Male,VIP,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,57,3,30%,121,113,8,6.58,91,Overnight,9,Credit Card,Delivered
ORD-000188,11/22/2021,2021,11,Q4,Fall,CUST-01560,Male,New,Europe,Italy,Beauty & Health,Skincare,Vitamin C Serum,18,1,15%,16,13,2,15.98,39,Express,7,Bank Transfer,Delivered
ORD-000189,2/20/2024,2024,2,Q1,Winter,CUST-07164,Male,New,Asia,China,Beauty & Health,Supplements,Vitamin D3,56,1,0%,56,41,15,27.4,18,Standard,14,Bank Transfer,Delivered
ORD-000190,1/21/2024,2024,1,Q1,Winter,CUST-07945,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bedside Table,491,1,5%,467,262,205,43.88,89,Overnight,3,Google Pay,Cancelled
ORD-000191,2/24/2022,2022,2,Q1,Winter,CUST-06227,Male,New,Europe,Italy,Books & Media,Books,Rich Dad Poor Dad,19,3,0%,57,39,18,31.48,3,Economy,12,Credit Card,Delivered
ORD-000192,8/27/2023,2023,8,Q3,Summer,CUST-01112,Female,Regular,Europe,Italy,Home & Kitchen,Appliances,Microwave Oven,262,5,40%,787,756,31,3.96,5,Standard,6,Credit Card,Delivered
ORD-000193,11/15/2023,2023,11,Q4,Fall,CUST-01647,Male,Regular,North America,Mexico,Beauty & Health,Supplements,Collagen Peptides,65,4,20%,208,171,36,17.43,28,Express,7,Google Pay,Delivered
ORD-000194,10/11/2022,2022,10,Q4,Fall,CUST-03533,Male,Regular,North America,Canada,Beauty & Health,Skincare,Sunscreen SPF50,66,1,5%,63,31,32,50.8,12,Standard,3,Credit Card,Delivered
ORD-000195,11/27/2023,2023,11,Q4,Fall,CUST-07004,Male,Regular,Middle East,Saudi Arabia,Electronics,Laptops,Lenovo ThinkPad X1,2411,4,30%,6750,5836,914,13.55,56,Overnight,11,Debit Card,Delivered
ORD-000196,10/14/2024,2024,10,Q4,Fall,CUST-04012,Male,Regular,Asia,South Korea,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,51,2,40%,61,64,-4,-6.37,53,Overnight,15,Cash on Delivery,Delivered
ORD-000197,1/16/2023,2023,1,Q1,Winter,CUST-02229,Male,Regular,North America,USA,Books & Media,Books,The Psychology of Money,32,4,0%,129,60,69,53.68,12,Standard,9,Google Pay,Processing
ORD-000198,12/15/2022,2022,12,Q4,Winter,CUST-02469,Male,New,North America,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,30,7,15%,178,111,67,37.49,56,Overnight,3,Credit Card,Delivered
ORD-000199,3/5/2024,2024,3,Q1,Spring,CUST-07058,Male,VIP,Asia,India,Electronics,Tablets,Lenovo Tab P12,885,2,10%,1593,970,623,39.09,60,Overnight,19,Debit Card,Cancelled
ORD-000200,11/27/2023,2023,11,Q4,Fall,CUST-03744,Male,Premium,Asia,India,Beauty & Health,Skincare,Hyaluronic Acid,71,4,5%,269,140,129,47.88,36,Express,10,Cash on Delivery,Delivered
ORD-000201,1/28/2022,2022,1,Q1,Winter,CUST-07926,Female,Premium,North America,USA,Electronics,Laptops,ASUS ZenBook,2468,6,20%,11846,8849,2997,25.3,55,Overnight,6,Apple Pay,Delivered
ORD-000202,5/19/2023,2023,5,Q2,Spring,CUST-07970,Female,Premium,North America,Canada,Books & Media,Books,Thinking Fast and Slow,14,4,20%,45,26,18,40.93,27,Express,7,Bank Transfer,Delivered
ORD-000203,11/23/2022,2022,11,Q4,Fall,CUST-03572,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bedside Table,201,6,5%,1148,593,555,48.33,7,Standard,10,Google Pay,Delivered
ORD-000204,2/2/2023,2023,2,Q1,Winter,CUST-02215,Male,Regular,Middle East,Kuwait,Clothing,Women's Wear,Blouse Top,79,1,0%,79,38,41,52.29,8,Standard,12,Debit Card,Delivered
ORD-000205,4/29/2024,2024,4,Q2,Spring,CUST-07585,Male,Regular,Asia,South Korea,Books & Media,Books,Deep Work,18,1,0%,18,8,10,54.07,23,Express,13,Credit Card,Delivered
ORD-000206,11/22/2022,2022,11,Q4,Fall,CUST-01178,Male,Regular,North America,Mexico,Clothing,Men's Wear,Slim Fit Jeans,101,7,15%,604,466,138,22.84,96,Overnight,4,Bank Transfer,Returned
ORD-000207,7/6/2024,2024,7,Q3,Summer,CUST-02415,Female,Regular,Asia,South Korea,Clothing,Men's Wear,Formal Shirt,28,2,25%,42,26,16,37.97,2,Economy,23,PayPal,Delivered
ORD-000208,8/29/2023,2023,8,Q3,Summer,CUST-01499,Male,Regular,Middle East,Jordan,Home & Kitchen,Furniture,Bookshelf 5-Tier,98,2,40%,118,125,-7,-5.85,9,Economy,14,Apple Pay,Delivered
ORD-000209,10/24/2022,2022,10,Q4,Fall,CUST-03818,Female,Premium,Asia,Japan,Beauty & Health,Skincare,Hyaluronic Acid,30,1,30%,21,21,0,1.62,6,Economy,25,Debit Card,Delivered
ORD-000210,9/29/2023,2023,9,Q3,Fall,CUST-02307,Male,Regular,Asia,Singapore,Electronics,Headphones,JBL Tune 760NC,107,4,10%,384,199,184,48.05,88,Overnight,17,Bank Transfer,Delivered
ORD-000211,12/31/2023,2023,12,Q4,Winter,CUST-07604,Female,New,Asia,Japan,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,118,4,5%,449,294,155,34.45,25,Express,20,Credit Card,Delivered
ORD-000212,1/4/2022,2022,1,Q1,Winter,CUST-05928,Male,Regular,Europe,Italy,Books & Media,Books,Thinking Fast and Slow,38,2,25%,58,47,11,18.33,6,Standard,8,Google Pay,Returned
ORD-000213,10/21/2021,2021,10,Q4,Fall,CUST-06772,Male,Regular,Europe,France,Electronics,Headphones,JBL Tune 760NC,101,2,0%,201,111,90,44.78,5,Standard,14,Cash on Delivery,Returned
ORD-000214,3/23/2023,2023,3,Q1,Spring,CUST-06999,Female,VIP,North America,Canada,Home & Kitchen,Appliances,Blender Pro,220,5,50%,551,626,-76,-13.74,66,Overnight,5,Bank Transfer,Delivered
ORD-000215,12/25/2022,2022,12,Q4,Winter,CUST-02043,Male,Regular,Europe,Spain,Clothing,Footwear,Converse Chuck Taylor,154,1,40%,92,106,-13,-14.35,31,Express,9,Bank Transfer,Cancelled
ORD-000216,4/7/2022,2022,4,Q2,Spring,CUST-02949,Female,Premium,North America,Canada,Beauty & Health,Skincare,Moisturizing Cream,58,4,40%,140,120,19,13.96,30,Express,4,PayPal,Processing
ORD-000217,8/19/2023,2023,8,Q3,Summer,CUST-01394,Female,VIP,North America,Canada,Electronics,Headphones,Samsung Galaxy Buds,34,1,5%,32,18,14,44.75,89,Overnight,3,Bank Transfer,Delivered
ORD-000218,12/21/2021,2021,12,Q4,Winter,CUST-07547,Male,Regular,North America,Canada,Clothing,Women's Wear,Maxi Skirt,134,3,15%,343,247,95,27.79,25,Express,4,Credit Card,Delivered
ORD-000219,11/26/2021,2021,11,Q4,Fall,CUST-06771,Male,Premium,North America,Mexico,Home & Kitchen,Appliances,Air Fryer 5.5L,122,4,20%,391,244,148,37.72,10,Standard,10,Bank Transfer,Delivered
ORD-000220,10/24/2023,2023,10,Q4,Fall,CUST-02945,Male,Regular,Europe,Italy,Books & Media,Software,Microsoft Office 365,32,1,15%,27,17,11,39.79,83,Overnight,9,Apple Pay,Cancelled
ORD-000221,12/22/2021,2021,12,Q4,Winter,CUST-02695,Male,Regular,Middle East,Kuwait,Books & Media,Software,Microsoft Office 365,33,9,0%,293,169,124,42.17,4,Economy,7,Credit Card,Returned
ORD-000222,1/18/2023,2023,1,Q1,Winter,CUST-02528,Female,Regular,Asia,China,Electronics,Headphones,Samsung Galaxy Buds,195,2,50%,195,206,-12,-5.9,94,Overnight,21,Debit Card,Returned
ORD-000223,1/20/2024,2024,1,Q1,Winter,CUST-07196,Male,New,North America,USA,Beauty & Health,Supplements,Vitamin D3,69,7,40%,292,228,64,21.92,90,Overnight,9,Credit Card,Delivered
ORD-000224,9/27/2024,2024,9,Q3,Fall,CUST-05113,Male,Regular,Europe,Italy,Books & Media,Software,Photo Editing Suite,178,4,25%,534,443,91,17.09,54,Overnight,5,Cash on Delivery,Returned
ORD-000225,1/20/2023,2023,1,Q1,Winter,CUST-07833,Female,Premium,North America,Mexico,Clothing,Men's Wear,Slim Fit Jeans,100,1,0%,100,46,54,53.72,4,Economy,5,Bank Transfer,Delivered
ORD-000226,12/19/2023,2023,12,Q4,Winter,CUST-02214,Male,Regular,Asia,India,Electronics,Tablets,Huawei MatePad 11,527,2,15%,897,746,151,16.82,3,Economy,14,Google Pay,Delivered
ORD-000227,3/7/2023,2023,3,Q1,Spring,CUST-04301,Male,New,Asia,Singapore,Home & Kitchen,Kitchen Tools,Cutting Board Set,134,6,10%,721,453,268,37.23,2,Economy,18,Google Pay,Processing
ORD-000228,2/12/2022,2022,2,Q1,Winter,CUST-01165,Female,Regular,North America,Mexico,Beauty & Health,Skincare,Retinol Night Cream,81,2,15%,138,107,31,22.69,9,Economy,8,Debit Card,Delivered
ORD-000229,5/11/2021,2021,5,Q2,Spring,CUST-02539,Female,Regular,Middle East,Egypt,Beauty & Health,Skincare,Moisturizing Cream,21,2,25%,31,28,3,9.03,7,Economy,8,Cash on Delivery,Delivered
ORD-000230,10/17/2021,2021,10,Q4,Fall,CUST-07856,Male,Regular,Asia,China,Beauty & Health,Supplements,Whey Protein 2kg,48,1,0%,48,23,26,53.02,8,Standard,16,Credit Card,Returned
ORD-000231,2/23/2022,2022,2,Q1,Winter,CUST-05866,Female,Regular,North America,Mexico,Electronics,Headphones,AirPods Pro,126,3,25%,283,227,56,19.8,9,Standard,10,Cash on Delivery,Returned
ORD-000232,11/24/2023,2023,11,Q4,Fall,CUST-07994,Male,Regular,North America,Canada,Books & Media,Software,Antivirus Pro,58,2,10%,104,78,26,25.03,11,Standard,5,Bank Transfer,Delivered
ORD-000233,7/28/2024,2024,7,Q3,Summer,CUST-07595,Female,Regular,Europe,Germany,Clothing,Women's Wear,Maxi Skirt,86,2,50%,86,78,8,9.47,8,Standard,14,Apple Pay,Delivered
ORD-000234,10/15/2022,2022,10,Q4,Fall,CUST-05599,Female,Regular,Asia,Singapore,Home & Kitchen,Furniture,Bedside Table,193,5,10%,871,632,239,27.43,5,Standard,21,Bank Transfer,Delivered
ORD-000235,8/1/2022,2022,8,Q3,Summer,CUST-07270,Male,Regular,Middle East,Egypt,Beauty & Health,Skincare,Sunscreen SPF50,89,8,50%,356,390,-34,-9.51,59,Overnight,15,Cash on Delivery,Cancelled
ORD-000236,5/15/2021,2021,5,Q2,Spring,CUST-01289,Male,Premium,Middle East,Egypt,Beauty & Health,Supplements,Vitamin D3,62,8,50%,248,297,-49,-19.84,5,Economy,18,Bank Transfer,Delivered
ORD-000237,9/11/2021,2021,9,Q3,Fall,CUST-06940,Male,Premium,Europe,France,Books & Media,Software,Antivirus Pro,137,6,0%,820,576,244,29.78,12,Standard,9,Bank Transfer,Delivered
ORD-000238,6/7/2023,2023,6,Q2,Summer,CUST-07973,Male,VIP,Middle East,Egypt,Clothing,Women's Wear,High-Waist Jeans,116,10,10%,1046,670,376,35.98,79,Overnight,14,Credit Card,Processing
ORD-000239,11/28/2021,2021,11,Q4,Fall,CUST-02125,Male,Premium,Asia,Singapore,Books & Media,Books,Rich Dad Poor Dad,37,2,30%,51,36,16,30.57,71,Overnight,14,Apple Pay,Cancelled
ORD-000240,8/12/2024,2024,8,Q3,Summer,CUST-01038,Female,Regular,Asia,Japan,Beauty & Health,Skincare,Sunscreen SPF50,79,2,0%,158,108,50,31.63,29,Express,11,PayPal,Delivered
ORD-000241,8/28/2023,2023,8,Q3,Summer,CUST-04140,Male,Regular,Asia,South Korea,Books & Media,Books,Rich Dad Poor Dad,34,3,0%,101,49,51,51.12,5,Economy,25,Google Pay,Delivered
ORD-000242,4/4/2023,2023,4,Q2,Spring,CUST-03556,Male,Regular,North America,Mexico,Home & Kitchen,Appliances,Blender Pro,234,3,30%,492,357,136,27.55,27,Express,8,Apple Pay,Returned
ORD-000243,7/23/2023,2023,7,Q3,Summer,CUST-02096,Female,VIP,Middle East,Jordan,Books & Media,Software,Microsoft Office 365,35,6,0%,210,113,97,46.05,72,Overnight,17,Debit Card,Delivered
ORD-000244,9/18/2021,2021,9,Q3,Fall,CUST-04073,Female,New,North America,Mexico,Clothing,Women's Wear,Summer Dress,48,1,0%,48,25,23,48.66,24,Express,3,Google Pay,Delivered
ORD-000245,7/5/2024,2024,7,Q3,Summer,CUST-04886,Male,Regular,North America,Canada,Books & Media,Books,Atomic Habits,30,6,0%,178,83,95,53.55,5,Economy,7,Bank Transfer,Processing
ORD-000246,4/5/2023,2023,4,Q2,Spring,CUST-01964,Female,Regular,Europe,Italy,Electronics,Headphones,Samsung Galaxy Buds,262,3,50%,392,476,-83,-21.22,13,Standard,14,Cash on Delivery,Delivered
ORD-000247,10/6/2022,2022,10,Q4,Fall,CUST-05490,Female,Regular,Europe,France,Beauty & Health,Skincare,Hyaluronic Acid,26,1,10%,23,18,5,22.28,4,Economy,5,Bank Transfer,Returned
ORD-000248,4/12/2023,2023,4,Q2,Spring,CUST-06927,Male,Regular,Asia,China,Home & Kitchen,Appliances,Air Fryer 5.5L,33,2,0%,67,48,19,27.8,17,Standard,12,Bank Transfer,Delivered
ORD-000249,7/23/2023,2023,7,Q3,Summer,CUST-04489,Male,Regular,North America,Canada,Beauty & Health,Supplements,Omega-3 Fish Oil,45,1,0%,45,31,14,30.61,90,Overnight,8,Cash on Delivery,Delivered
ORD-000250,8/25/2024,2024,8,Q3,Summer,CUST-01932,Female,Premium,Middle East,UAE,Electronics,Laptops,Dell XPS 15,1224,9,25%,8265,8117,148,1.8,91,Overnight,9,Apple Pay,Delivered
